30,0.539235
60,0.701094
90,0.736813
120,0.752475
150,0.775202
180,0.775202
210,0.775202
240,0.780835
270,0.780835
300,0.780835
330,0.780835
360,0.782268
390,0.782268
420,0.793631
450,0.793631
480,0.797831
510,0.797831
540,0.797831
570,0.797831
600,0.797831
630,0.809195
660,0.809195
690,0.809195
720,0.809195
750,0.821991
780,0.821991
810,0.821991
840,0.823424
870,0.823424
900,0.823424
930,0.826289
960,0.826289
990,0.826289
1020,0.826289
1050,0.826289
1080,0.826289
1110,0.826289
1140,0.826289
1170,0.826289
1200,0.826289
1230,0.826289
1260,0.827624
1290,0.827624
1320,0.837555
1350,0.837555
1380,0.837555
1410,0.837555
1440,0.837555
1470,0.85465
1500,0.85465
1530,0.85465
1560,0.85465
1590,0.85465
1620,0.85465
1650,0.85465
1680,0.85465
1710,0.874512
1740,0.874512
1770,0.874512
1800,0.883108
1830,0.883108
1860,0.883108
1890,0.883108
1920,0.883108
1950,0.883108
1980,0.883108
2010,0.883108
2040,0.883108
2070,0.883108
2100,0.883108
2130,0.883108
2160,0.883108
2190,0.883108
2220,0.883108
2250,0.883108
2280,0.883108
2310,0.883108
2340,0.883108
2370,0.883108
2400,0.883108
2430,0.883108
2489,0.883108
2519,0.883108
2549,0.883108
2579,0.883108
2609,0.883108
2639,0.883108
2669,0.883108
2699,0.883108
2729,0.883108
2759,0.883108
2789,0.883108
2819,0.883108
2849,0.883108
2879,0.883108
2909,0.883108
2939,0.883108
2969,0.883108
2999,0.883108
3029,0.883108
3059,0.883108
3118,0.883108
3148,0.883108
3178,0.883108
3208,0.883108
3238,0.883108
3268,0.883108
3298,0.883108
3328,0.883108
3358,0.883108
3388,0.883108
3418,0.883108
3448,0.883108
3478,0.883108
3508,0.883108
3538,0.883108
3568,0.883108
3598,0.883108
3628,0.883108
3658,0.883108
3688,0.883108
3747,0.883108
3777,0.883108
3807,0.883108
3837,0.883108
3867,0.883108
3897,0.883108
3927,0.883108
3957,0.883108
3987,0.883108
4017,0.883108
4047,0.883108
4077,0.883108
4107,0.883108
4137,0.895904
4167,0.895904
4197,0.895904
4227,0.895904
4257,0.895904
4287,0.895904
4317,0.895904
4347,0.895904
4377,0.895904
4407,0.895904
4437,0.895904
4467,0.895904
4497,0.895904
4527,0.895904
4557,0.895904
4587,0.895904
4617,0.895904
4647,0.895904
4677,0.895904
4707,0.895904
4737,0.895904
4767,0.895904
4826,0.900202
4856,0.901537
4886,0.90297
4916,0.90297
4946,0.90297
4976,0.90297
5006,0.90297
5036,0.90297
5066,0.90297
5096,0.90297
5126,0.90297
5156,0.90297
5186,0.90297
5216,0.90297
5246,0.90297
5276,0.90297
5306,0.90297
5336,0.90297
5366,0.90297
5396,0.90297
5426,0.90297
5456,0.90297
5486,0.90297
5545,0.90297
5575,0.90297
5605,0.90297
5635,0.90297
5665,0.90297
5695,0.90297
5725,0.90297
5755,0.90297
5785,0.90297
5815,0.90297
5845,0.90297
5875,0.90297
5905,0.90297
5935,0.90297
5965,0.90297
5995,0.90297
6025,0.90297
6055,0.90297
6085,0.90297
6115,0.90297
6174,0.90297
6204,0.90297
6234,0.90297
6264,0.90297
6294,0.90297
6324,0.90297
6354,0.90297
6384,0.90297
6414,0.90297
6444,0.90297
6474,0.90297
6504,0.90297
6534,0.90297
6564,0.90297
6594,0.90297
6624,0.90297
6654,0.90297
6684,0.90297
6714,0.90297
6744,0.90297
6803,0.90297
6833,0.90297
6863,0.90297
6893,0.90297
6923,0.90297
6953,0.90297
6983,0.90297
7013,0.90297
7043,0.90297
7073,0.90297
7103,0.90297
7133,0.90297
7163,0.90297
7193,0.90297
7223,0.90297
7253,0.90297
7283,0.90297
7313,0.90297
7343,0.90297
7373,0.90297
7432,0.90297
7462,0.90297
7492,0.90297
7522,0.90297
7552,0.90297
7582,0.90297
7612,0.90297
7642,0.90297
7672,0.90297
7702,0.90297
7732,0.90297
7762,0.90297
7792,0.90297
7822,0.90297
7852,0.90297
7882,0.90297
7912,0.90297
7942,0.90297
7972,0.90297
8002,0.90297
8061,0.90297
8091,0.90297
8121,0.90297
8151,0.90297
8181,0.90297
8211,0.90297
8241,0.90297
8271,0.90297
8301,0.912901
8331,0.912901
8361,0.912901
8391,0.912901
8421,0.912901
8451,0.912901
8481,0.912901
8511,0.912901
8541,0.912901
8571,0.912901
8601,0.912901
8631,0.912901
8661,0.912901
8691,0.912901
8721,0.912901
8751,0.912901
8781,0.912901
8811,0.912901
8841,0.912901
8871,0.912901
8901,0.912901
8931,0.912901
8990,0.912901
9020,0.912901
9050,0.912901
9080,0.912901
9110,0.912901
9140,0.912901
9170,0.912901
9200,0.912901
9230,0.912901
9260,0.912901
9290,0.912901
9320,0.912901
9350,0.912901
9380,0.912901
9410,0.912901
9440,0.912901
9470,0.912901
9500,0.912901
9530,0.912901
9560,0.912901
9619,0.912901
9649,0.912901
9679,0.912901
9709,0.912901
9739,0.912901
9769,0.912901
9799,0.912901
9829,0.912901
9859,0.912901
9889,0.912901
9919,0.912901
9949,0.912901
9979,0.912901
10009,0.912901
10039,0.912901
10069,0.912901
10099,0.912901
10129,0.912901
10159,0.912901
10189,0.912901
10248,0.912901
10278,0.912901
10308,0.912901
10338,0.912901
10368,0.912901
10398,0.912901
10428,0.912901
10458,0.912901
10488,0.912901
10518,0.912901
10548,0.912901
10578,0.912901
10608,0.912901
10638,0.912901
10668,0.912901
10698,0.912901
10728,0.912901
10758,0.912901
10788,0.912901
10818,0.912901
10877,0.912901
10907,0.912901
10937,0.912901
10967,0.912901
10997,0.912901
11027,0.912901
11057,0.912901
11087,0.912901
11117,0.912901
11147,0.912901
11177,0.912901
11207,0.912901
11237,0.912901
11267,0.912901
11297,0.912901
11327,0.912901
11357,0.912901
11387,0.912901
11417,0.912901
11447,0.912901
11506,0.912901
11536,0.912901
11566,0.912901
11596,0.912901
11626,0.912901
11656,0.912901
11686,0.912901
11716,0.912901
11746,0.912901
11776,0.912901
11806,0.912901
11836,0.912901
11866,0.912901
11896,0.912901
11926,0.912901
11956,0.912901
11986,0.912901
12016,0.912901
12046,0.912901
12076,0.912901
12135,0.912901
12165,0.914333
12195,0.914333
12225,0.914333
12255,0.914333
12285,0.914333
12315,0.914333
12345,0.914333
12375,0.914333
12405,0.914333
12435,0.914333
12465,0.914333
12495,0.914333
12525,0.914333
12555,0.914333
12585,0.914333
12615,0.914333
12645,0.914333
12675,0.914333
12705,0.914333
12735,0.914333
12765,0.914333
12824,0.914333
12854,0.914333
12884,0.914333
12914,0.914333
12944,0.914333
12974,0.914333
13004,0.914333
13034,0.914333
13064,0.914333
13094,0.914333
13124,0.914333
13154,0.914333
13184,0.914333
13214,0.914333
13244,0.914333
13274,0.914333
13304,0.914333
13334,0.914333
13364,0.914333
13394,0.914333
13424,0.914333
13483,0.914333
13513,0.914333
13543,0.914333
13573,0.914333
13603,0.914333
13633,0.914333
13663,0.914333
13693,0.914333
13723,0.914333
13753,0.914333
13783,0.914333
13813,0.914333
13843,0.914333
13873,0.914333
13903,0.914333
13933,0.914333
13963,0.914333
13993,0.914333
14023,0.914333
14053,0.914333
14112,0.914333
14142,0.914333
14172,0.914333
14202,0.914333
14232,0.914333
14262,0.914333
14292,0.914333
14322,0.914333
14352,0.914333
14382,0.914333
14412,0.914333
14442,0.914333
14472,0.914333
14502,0.914333
14532,0.914333
14562,0.914333
14592,0.914333
14622,0.914333
14652,0.914333
14682,0.914333
