30,0.565268
60,0.716667
90,0.754779
120,0.757343
150,0.757343
180,0.757343
210,0.782634
240,0.842774
270,0.842774
300,0.845338
330,0.862937
360,0.862937
390,0.862937
420,0.862937
450,0.862937
480,0.862937
510,0.862937
540,0.862937
570,0.862937
600,0.862937
630,0.862937
660,0.862937
690,0.862937
720,0.862937
750,0.862937
780,0.862937
810,0.862937
840,0.862937
870,0.865501
900,0.865501
930,0.865501
960,0.885664
990,0.885664
1020,0.885664
1050,0.885664
1080,0.885664
1110,0.885664
1140,0.885664
1170,0.885664
1200,0.885664
1230,0.885664
1260,0.885664
1290,0.885664
1320,0.885664
1350,0.885664
1380,0.885664
1410,0.885664
1440,0.885664
1470,0.885664
1500,0.885664
1530,0.885664
1560,0.885664
1590,0.885664
1620,0.885664
1650,0.885664
1680,0.885664
1710,0.888578
1740,0.888578
1770,0.888578
1800,0.888578
1830,0.888578
1860,0.888578
1890,0.888578
1920,0.888578
1950,0.888578
1980,0.888578
2010,0.888578
2040,0.888578
2070,0.888578
2100,0.888578
2130,0.888578
2160,0.888578
2190,0.888578
2220,0.888578
2250,0.888578
2280,0.888578
2310,0.888578
2340,0.888578
2370,0.888578
2400,0.888578
2430,0.888578
2460,0.888578
2490,0.888578
2520,0.888578
2550,0.888578
2580,0.888578
2610,0.888578
2640,0.888578
2670,0.888578
2700,0.888578
2730,0.888578
2760,0.888578
2790,0.888578
2820,0.888578
2850,0.888578
2880,0.888578
2910,0.888578
2940,0.888578
2970,0.888578
3000,0.888578
3030,0.888578
3060,0.888578
3090,0.888578
3120,0.888578
3150,0.888578
3180,0.888578
3210,0.888578
3240,0.888578
3270,0.888578
3300,0.888578
3330,0.888578
3360,0.888578
3390,0.888578
3420,0.888578
3450,0.888578
3480,0.888578
3510,0.888578
3540,0.888578
3570,0.888578
3600,0.888578
3630,0.888578
3660,0.888578
3690,0.888578
3720,0.888578
3750,0.888578
3780,0.888578
3810,0.888578
3840,0.888578
3870,0.888578
3900,0.888578
3930,0.888578
3960,0.888578
3990,0.888578
4020,0.888578
4050,0.888578
4080,0.888578
4110,0.888578
4140,0.888578
4170,0.888578
4200,0.888578
4230,0.888578
4260,0.888578
4290,0.888578
4320,0.888578
4350,0.888578
4380,0.888578
4410,0.888578
4440,0.888578
4470,0.888578
4500,0.888578
4530,0.888578
4560,0.888578
4590,0.888578
4620,0.888578
4650,0.888578
4680,0.888578
4710,0.888578
4740,0.888578
4770,0.888578
4800,0.888578
4830,0.888578
4860,0.888578
4890,0.888578
4920,0.888578
4950,0.888578
4980,0.888578
5010,0.888578
5040,0.888578
5070,0.888578
5100,0.888578
5130,0.888578
5160,0.888578
5190,0.888578
5220,0.888578
5250,0.888578
5280,0.888578
5310,0.888578
5340,0.888578
5370,0.888578
5400,0.888578
5430,0.888578
5460,0.888578
5490,0.888578
5520,0.888578
5550,0.888578
5580,0.888578
5610,0.888578
5640,0.888578
5670,0.888578
5700,0.888578
5730,0.888578
5760,0.888578
5790,0.888578
5820,0.888578
5850,0.888578
5880,0.888578
5910,0.888578
5940,0.888578
5970,0.888578
6000,0.888578
6030,0.888578
6060,0.888578
6090,0.888578
6120,0.888578
6150,0.888578
6180,0.888578
6210,0.888578
6240,0.888578
6270,0.888578
6300,0.888578
6330,0.888578
6360,0.888578
6390,0.888578
6420,0.888578
6450,0.888578
6480,0.888578
6510,0.888578
6540,0.888578
6570,0.888578
6600,0.888578
6630,0.888578
6660,0.888578
6690,0.888578
6720,0.888578
6750,0.888578
6780,0.888578
6810,0.888578
6840,0.888578
6870,0.888578
6900,0.888578
6930,0.888578
6960,0.888578
6990,0.888578
7020,0.888578
7050,0.888578
7080,0.888578
7110,0.888578
7140,0.888578
7170,0.888578
7200,0.888578
7230,0.888578
7260,0.888578
7290,0.888578
7320,0.888578
7350,0.888578
7380,0.888578
7410,0.888578
7440,0.888578
7470,0.888578
7500,0.888578
7530,0.888578
7560,0.888578
7590,0.888578
7620,0.888578
7650,0.888578
7680,0.888578
7710,0.888578
7740,0.888578
7770,0.888578
7800,0.888578
7830,0.888578
7860,0.888578
7890,0.888578
7920,0.888578
7950,0.888578
7980,0.888578
