0,0.806452,0.090909
5,0.810036,0.090909
6,0.813620,0.090909
9,0.813620,0.113636
10,0.817204,0.113636
21,0.820789,0.136364
25,0.820789,0.159091
36,0.824373,0.159091
49,0.824373,0.181818
50,0.831541,0.181818
52,0.835125,0.204545
56,0.827957,0.227273
59,0.831541,0.227273
88,0.838710,0.227273
106,0.835125,0.250000
111,0.838710,0.250000
115,0.842294,0.250000
134,0.845878,0.250000
150,0.835125,0.272727
154,0.838710,0.272727
157,0.831541,0.295455
159,0.838710,0.295455
161,0.845878,0.318182
191,0.849462,0.318182
202,0.845878,0.340909
204,0.838710,0.363636
206,0.842294,0.363636
209,0.842294,0.386364
213,0.845878,0.386364
215,0.849462,0.386364
221,0.842294,0.409091
228,0.853047,0.409091
255,0.856631,0.409091
270,0.860215,0.409091
279,0.849462,0.431818
313,0.853047,0.431818
344,0.856631,0.454545
347,0.860215,0.454545
408,0.863799,0.454545
410,0.867384,0.454545
500,0.856631,0.477273
509,0.860215,0.477273
611,0.863799,0.477273
794,0.842294,0.500000
813,0.845878,0.500000
822,0.853047,0.500000
850,0.856631,0.500000
862,0.860215,0.500000
873,0.863799,0.500000
878,0.867384,0.500000
904,0.870968,0.500000
996,0.860215,0.522727
1010,0.863799,0.522727
1015,0.867384,0.522727
1016,0.856631,0.545455
1064,0.845878,0.568182
1068,0.853047,0.568182
1080,0.856631,0.568182
1122,0.860215,0.568182
1152,0.863799,0.568182
1173,0.853047,0.590909
1259,0.856631,0.590909
1367,0.863799,0.590909
1396,0.867384,0.590909
1470,0.870968,0.590909
1511,0.849462,0.613636
1514,0.856631,0.613636
1525,0.860215,0.636364
1540,0.867384,0.636364
1556,0.870968,0.636364
2346,0.874552,0.636364
2354,0.878136,0.636364
2497,0.867384,0.659091
2517,0.870968,0.659091
2536,0.874552,0.659091
2557,0.874552,0.681818
2595,0.878136,0.681818
2614,0.881720,0.681818
2615,0.888889,0.681818
2619,0.896057,0.681818
2741,0.881720,0.704545
2748,0.885305,0.704545
2782,0.870968,0.727273
2790,0.874552,0.727273
2819,0.881720,0.727273
2858,0.885305,0.727273
2894,0.892473,0.727273
2920,0.896057,0.727273
3117,0.899642,0.727273
3122,0.903226,0.727273
3525,0.885305,0.750000
3537,0.896057,0.750000
3592,0.899642,0.750000
3836,0.903226,0.750000
3857,0.906810,0.750000
4016,0.885305,0.772727
4021,0.888889,0.772727
4197,0.896057,0.772727
4212,0.899642,0.772727
4213,0.903226,0.772727
4239,0.899642,0.795455
4293,0.899642,0.818182
4294,0.903226,0.818182
4297,0.906810,0.818182
4313,0.910394,0.818182
4320,0.913979,0.818182
4521,0.917563,0.818182
5153,0.921147,0.818182
