0,0.850000,0.088235
2,0.853571,0.088235
5,0.857143,0.117647
6,0.860714,0.117647
9,0.864286,0.117647
11,0.867857,0.117647
17,0.871429,0.117647
19,0.867857,0.147059
20,0.871429,0.147059
68,0.875000,0.147059
69,0.878571,0.147059
75,0.878571,0.176471
86,0.878571,0.205882
96,0.871429,0.235294
98,0.875000,0.235294
112,0.878571,0.235294
126,0.882143,0.235294
129,0.885714,0.235294
143,0.892857,0.235294
144,0.889286,0.264706
149,0.885714,0.294118
155,0.889286,0.294118
162,0.892857,0.294118
164,0.896429,0.294118
186,0.875000,0.323529
200,0.878571,0.323529
201,0.885714,0.323529
207,0.871429,0.352941
214,0.864286,0.382353
215,0.867857,0.382353
221,0.875000,0.382353
239,0.878571,0.382353
282,0.878571,0.411765
289,0.860714,0.441176
308,0.864286,0.441176
318,0.867857,0.441176
319,0.871429,0.441176
321,0.875000,0.441176
322,0.857143,0.470588
325,0.860714,0.470588
327,0.864286,0.470588
329,0.871429,0.500000
338,0.875000,0.529412
341,0.878571,0.529412
358,0.882143,0.529412
359,0.871429,0.558824
373,0.878571,0.558824
391,0.885714,0.558824
411,0.860714,0.588235
426,0.871429,0.617647
431,0.875000,0.617647
435,0.878571,0.617647
472,0.882143,0.617647
476,0.885714,0.617647
520,0.882143,0.647059
534,0.885714,0.647059
565,0.892857,0.647059
610,0.896429,0.647059
636,0.900000,0.647059
643,0.889286,0.676471
647,0.892857,0.676471
660,0.900000,0.676471
861,0.903571,0.676471
883,0.907143,0.676471
915,0.903571,0.705882
929,0.907143,0.705882
1006,0.892857,0.735294
1009,0.896429,0.735294
1028,0.896429,0.764706
1050,0.907143,0.764706
1059,0.910714,0.764706
1081,0.928571,0.764706
1146,0.910714,0.794118
1180,0.903571,0.823529
1200,0.907143,0.823529
1219,0.889286,0.852941
1230,0.896429,0.852941
1318,0.900000,0.852941
1334,0.903571,0.852941
1363,0.878571,0.882353
1376,0.885714,0.882353
