0,0.800000,0.090909
1,0.803571,0.090909
3,0.810714,0.090909
8,0.814286,0.113636
9,0.814286,0.136364
11,0.807143,0.159091
12,0.810714,0.159091
15,0.814286,0.159091
21,0.821429,0.181818
38,0.828571,0.181818
45,0.821429,0.204545
48,0.825000,0.204545
49,0.817857,0.227273
50,0.832143,0.227273
52,0.825000,0.250000
54,0.828571,0.250000
56,0.825000,0.272727
65,0.821429,0.295455
67,0.825000,0.295455
90,0.828571,0.295455
127,0.825000,0.318182
146,0.821429,0.340909
152,0.825000,0.340909
153,0.825000,0.363636
154,0.825000,0.386364
161,0.828571,0.386364
165,0.835714,0.386364
169,0.839286,0.386364
181,0.832143,0.409091
186,0.825000,0.431818
197,0.817857,0.454545
200,0.821429,0.454545
221,0.817857,0.477273
238,0.821429,0.477273
266,0.821429,0.500000
270,0.814286,0.522727
277,0.821429,0.522727
298,0.800000,0.545455
300,0.803571,0.545455
309,0.814286,0.545455
361,0.817857,0.545455
399,0.825000,0.545455
401,0.846429,0.545455
409,0.853571,0.545455
423,0.842857,0.568182
435,0.850000,0.568182
444,0.853571,0.568182
513,0.842857,0.590909
520,0.846429,0.590909
535,0.850000,0.590909
563,0.853571,0.590909
576,0.857143,0.590909
583,0.850000,0.613636
604,0.853571,0.613636
625,0.860714,0.613636
672,0.867857,0.613636
680,0.871429,0.613636
684,0.878571,0.613636
1023,0.860714,0.636364
1028,0.864286,0.636364
1031,0.867857,0.636364
1049,0.878571,0.636364
1079,0.867857,0.659091
1095,0.871429,0.659091
1102,0.875000,0.659091
1198,0.878571,0.659091
1212,0.882143,0.659091
1294,0.885714,0.659091
1394,0.871429,0.681818
1396,0.875000,0.681818
1490,0.853571,0.704545
1509,0.864286,0.727273
1521,0.867857,0.727273
1528,0.871429,0.727273
1533,0.875000,0.727273
1606,0.871429,0.750000
1728,0.875000,0.750000
2285,0.878571,0.750000
