0,0.879004,0.088235
4,0.882562,0.088235
7,0.875445,0.117647
16,0.879004,0.117647
19,0.868327,0.147059
25,0.868327,0.176471
31,0.879004,0.205882
35,0.882562,0.205882
48,0.882562,0.235294
50,0.886121,0.235294
59,0.879004,0.264706
60,0.886121,0.264706
62,0.893238,0.264706
75,0.893238,0.294118
81,0.900356,0.294118
96,0.907473,0.323529
125,0.903915,0.352941
127,0.911032,0.352941
140,0.900356,0.382353
141,0.903915,0.382353
153,0.907473,0.382353
167,0.903915,0.411765
183,0.903915,0.441176
186,0.911032,0.441176
199,0.914591,0.441176
204,0.907473,0.470588
210,0.911032,0.470588
236,0.914591,0.470588
247,0.918149,0.470588
250,0.921708,0.470588
259,0.907473,0.500000
276,0.903915,0.529412
289,0.882562,0.558824
293,0.886121,0.558824
294,0.889680,0.558824
299,0.875445,0.588235
300,0.882562,0.588235
315,0.886121,0.588235
322,0.882562,0.617647
345,0.886121,0.617647
380,0.889680,0.617647
417,0.886121,0.647059
462,0.889680,0.647059
494,0.900356,0.647059
526,0.907473,0.676471
536,0.914591,0.676471
583,0.914591,0.705882
862,0.918149,0.705882
1006,0.896797,0.735294
1046,0.900356,0.735294
1096,0.903915,0.735294
1332,0.889680,0.764706
1344,0.893238,0.764706
1376,0.896797,0.764706
1388,0.900356,0.764706
1399,0.903915,0.764706
1826,0.911032,0.764706
2137,0.914591,0.764706
2273,0.918149,0.764706
2287,0.903915,0.794118
2350,0.907473,0.794118
